venue,batting_team,bowling_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,69,2,8.2,33,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,70,2,8.3,33,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,74,2,8.4,37,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,75,2,8.4,37,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,77,2,8.5,39,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,77,2,8.6,35,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,77,2,9.1,31,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,78,2,9.2,30,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,79,2,9.3,30,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,80,2,9.4,30,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,81,2,9.5,30,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,87,2,9.6,36,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,89,2,10.1,37,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,90,2,10.1,37,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,91,2,10.2,38,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,91,2,10.3,38,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,92,2,10.4,37,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,93,2,10.5,38,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,94,2,10.6,39,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,95,2,11.1,36,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,97,2,11.2,38,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,98,2,11.3,38,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,99,2,11.4,39,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,100,2,11.5,40,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,100,2,11.6,39,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,102,2,12.1,40,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,103,2,12.2,41,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,103,2,12.3,40,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,104,2,12.3,40,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,105,2,12.4,40,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,111,2,12.5,42,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,111,3,12.6,41,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,115,3,13.1,41,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,116,3,13.2,41,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,117,3,13.3,40,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,118,3,13.4,41,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,119,3,13.5,42,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,123,3,13.6,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,124,3,14.1,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,126,3,14.2,46,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,126,3,14.3,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,130,3,14.4,43,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,132,3,14.5,43,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,133,3,14.6,43,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,133,3,15.1,42,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,135,3,15.2,44,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,136,3,15.3,44,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,137,3,15.4,44,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,143,3,15.5,49,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,144,3,15.6,49,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,144,3,16.1,47,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,145,3,16.2,47,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,145,3,16.3,46,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,145,3,16.4,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,146,3,16.5,46,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,147,3,16.6,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,148,3,17.1,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,152,3,17.2,49,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,153,3,17.3,49,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,156,3,17.4,51,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,156,3,17.5,45,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,160,3,17.6,49,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,161,3,18.1,46,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,165,3,18.2,49,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,165,3,18.3,48,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,165,3,18.4,47,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,169,3,18.5,50,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,170,3,18.6,47,0,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,171,4,19.1,47,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,172,4,19.2,46,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,176,4,19.3,50,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,178,4,19.4,48,1,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,179,5,19.5,47,2,183
"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,183,5,19.6,50,2,183
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,44,2,5.1,41,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,48,2,5.2,43,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,49,2,5.3,44,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,50,2,5.4,44,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,50,2,5.5,44,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,51,2,5.6,41,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,52,2,6.1,38,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,53,2,6.2,35,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,54,2,6.3,32,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,55,2,6.4,33,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,55,2,6.5,33,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,55,2,6.6,32,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,55,2,7.1,30,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,55,2,7.2,30,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,55,2,7.3,29,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,56,2,7.4,29,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,60,2,7.5,29,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,61,2,7.6,29,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,63,2,8.1,31,2,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,67,2,8.2,35,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,68,2,8.3,36,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,69,2,8.4,35,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,70,2,8.5,36,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,71,2,8.6,35,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,72,2,9.1,36,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,78,2,9.2,42,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,82,2,9.3,45,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,83,2,9.4,46,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,84,2,9.5,46,1,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,85,2,9.6,47,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,87,2,10.1,43,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,88,2,10.2,40,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,88,2,10.3,39,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,92,2,10.4,42,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,93,2,10.4,43,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,94,2,10.5,43,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,95,2,10.6,43,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,96,2,11.1,43,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,96,2,11.2,42,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,98,2,11.3,43,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,99,2,11.4,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,100,2,11.4,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,101,2,11.5,46,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,101,2,11.6,46,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,102,2,12.1,47,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,106,2,12.2,50,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,106,2,12.3,46,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,107,2,12.3,46,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,108,2,12.4,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,112,2,12.5,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,112,2,12.6,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,116,2,13.1,47,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,117,2,13.2,47,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,118,2,13.3,47,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,118,2,13.4,46,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,119,2,13.4,41,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,119,2,13.5,37,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,120,2,13.6,37,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,122,2,14.1,38,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,123,2,14.2,38,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,124,2,14.3,37,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,124,2,14.4,36,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,125,2,14.5,37,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,126,2,14.6,34,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,127,2,15.1,34,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,128,2,15.2,34,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,129,2,15.3,34,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,131,2,15.4,35,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,132,2,15.5,36,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,136,2,15.6,38,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,137,2,16.1,38,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,137,2,16.2,37,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,143,2,16.3,42,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,145,2,16.4,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,146,2,16.5,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,147,2,16.5,41,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,151,2,16.6,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,152,2,17.1,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,156,2,17.2,48,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,157,2,17.3,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,158,2,17.4,46,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,160,2,17.5,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,161,2,17.6,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,162,2,18.1,44,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,163,2,18.2,45,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,167,2,18.3,48,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,168,2,18.4,49,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,172,2,18.5,52,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,173,2,18.6,51,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,174,2,19.1,51,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,175,2,19.2,51,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,176,2,19.3,52,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,177,2,19.4,52,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,178,2,19.4,52,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,179,2,19.5,52,0,180
Brabourne Stadium,Chennai Super Kings,Mumbai Indians,180,2,19.6,52,0,180
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,46,2,5.1,38,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,46,2,5.2,35,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,48,2,5.2,33,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,48,2,5.3,29,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,49,2,5.4,30,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,50,2,5.5,31,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,50,2,5.6,31,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,51,2,6.1,28,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,52,2,6.2,25,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,53,2,6.3,26,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,53,2,6.4,26,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,54,2,6.5,27,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,55,2,6.6,28,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,55,2,7.1,27,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,55,2,7.2,27,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,55,2,7.3,27,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,55,2,7.4,27,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,56,2,7.5,28,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,56,2,7.6,27,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,57,2,8.0,28,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,57,2,8.1,28,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,58,2,8.2,29,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,62,2,8.3,29,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,63,2,8.4,26,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,64,2,8.4,25,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,65,2,8.5,25,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,66,2,8.6,22,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,67,2,9.1,22,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,68,2,9.2,23,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,68,2,9.3,23,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,69,2,9.4,23,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,73,2,9.5,27,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,75,2,9.6,27,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,76,2,10.1,28,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,77,2,10.2,28,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,78,2,10.3,28,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,79,2,10.4,29,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,85,2,10.5,34,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,89,2,10.6,37,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,93,2,11.1,40,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,94,2,11.2,41,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,95,2,11.2,41,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,96,2,11.3,41,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,100,2,11.4,45,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,101,2,11.5,46,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,101,2,11.6,46,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,103,2,12.1,48,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,104,2,12.2,48,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,105,2,12.3,49,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,109,2,12.4,52,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,110,2,12.5,53,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,111,2,12.6,53,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,113,2,13.1,51,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,113,2,13.2,50,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,114,2,13.3,50,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,118,2,13.4,53,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,122,2,13.5,56,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,124,2,13.6,57,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,124,2,14.1,56,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,124,2,14.2,56,0,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,124,3,14.3,55,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,125,3,14.4,52,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,126,3,14.5,51,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,126,3,14.6,50,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,127,3,15.1,50,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,128,3,15.2,50,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,129,3,15.3,50,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,130,3,15.4,45,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,130,3,15.5,41,1,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,130,4,15.6,37,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,131,4,16.1,37,2,183
"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,132,4,16.2,37,2,183
